,time,voltage
0,2020-06-05 12:37:17.711700,0.0
1,2020-06-05 12:37:17.718900,0.72557485
2,2020-06-05 12:37:17.719800,-0.8584588499999999
3,2020-06-05 12:37:17.720500,-0.43522274999999944
4,2020-06-05 12:37:17.721200,0.037730349999999996
5,2020-06-05 12:37:17.721900,0.47855359999999997
6,2020-06-05 12:37:17.722600,0.8160284999999999
7,2020-06-05 12:37:17.723300,1.0083808
8,2020-06-05 12:37:17.724000,1.0150189
9,2020-06-05 12:37:17.724600,0.8404444999999999
10,2020-06-05 12:37:17.725200,0.53352775
11,2020-06-05 12:37:17.725900,0.15149365
12,2020-06-05 12:37:17.726500,-0.26381480000000046
13,2020-06-05 12:37:17.727100,-0.6319241499999997
14,2020-06-05 12:37:17.727800,-0.8986689500000011
15,2020-06-05 12:37:17.728400,-1.0307442499999997
16,2020-06-05 12:37:17.729000,-1.001406900000001
17,2020-06-05 12:37:17.729700,-0.8178291000000009
18,2020-06-05 12:37:17.730300,-0.5073262500000002
19,2020-06-05 12:37:17.730900,-0.12025635000000001
20,2020-06-05 12:37:17.731500,0.28932959999999996
21,2020-06-05 12:37:17.732200,0.6506101
22,2020-06-05 12:37:17.732900,0.91022085
23,2020-06-05 12:37:17.733500,1.02963035
24,2020-06-05 12:37:17.734200,0.97110825
25,2020-06-05 12:37:17.734800,0.74686255
26,2020-06-05 12:37:17.735400,0.41068475
27,2020-06-05 12:37:17.736100,0.0106057
28,2020-06-05 12:37:17.736700,-0.4686803000000008
29,2020-06-05 12:37:17.737400,-0.8876817500000005
30,2020-06-05 12:37:17.738100,-1.1968112000000009
31,2020-06-05 12:37:17.738700,-1.2657100999999997
32,2020-06-05 12:37:17.739400,-1.12474585
33,2020-06-05 12:37:17.740000,-0.8088638499999998
34,2020-06-05 12:37:17.740600,-0.36899434999999947
35,2020-06-05 12:37:17.741200,0.12112624999999999
36,2020-06-05 12:37:17.741900,0.59487295
37,2020-06-05 12:37:17.742600,1.0041843
38,2020-06-05 12:37:17.743300,1.23090975
39,2020-06-05 12:37:17.743900,1.24281255
40,2020-06-05 12:37:17.744600,1.04550075
41,2020-06-05 12:37:17.745200,0.67414865
42,2020-06-05 12:37:17.745900,0.1845697
43,2020-06-05 12:37:17.746500,-0.3202386500000003
44,2020-06-05 12:37:17.747100,-0.7709045999999997
45,2020-06-05 12:37:17.747800,-1.1027714500000005
46,2020-06-05 12:37:17.748400,-1.2586523500000002
47,2020-06-05 12:37:17.749100,-1.2110029999999998
48,2020-06-05 12:37:17.749700,-0.9706580000000002
49,2020-06-05 12:37:17.750300,-0.5832829000000004
50,2020-06-05 12:37:17.751000,-0.10171545000000037
51,2020-06-05 12:37:17.751600,0.38718435
52,2020-06-05 12:37:17.752200,0.8219799
53,2020-06-05 12:37:17.752900,1.1287822
54,2020-06-05 12:37:17.753600,1.2641384
55,2020-06-05 12:37:17.754200,1.1723495
56,2020-06-05 12:37:17.754900,0.8842025499999999
57,2020-06-05 12:37:17.755600,0.4529931
58,2020-06-05 12:37:17.756200,-0.0874473499999997
59,2020-06-05 12:37:17.756900,-0.5865256500000005
60,2020-06-05 12:37:17.757600,-0.9825226499999999
61,2020-06-05 12:37:17.758300,-1.2370213000000003
62,2020-06-05 12:37:17.758900,-1.2451472500000005
63,2020-06-05 12:37:17.759500,-1.0530238500000006
64,2020-06-05 12:37:17.760200,-0.6893399000000002
65,2020-06-05 12:37:17.760900,-0.2271908000000007
66,2020-06-05 12:37:17.761600,0.34983549999999997
67,2020-06-05 12:37:17.762200,0.81484585
68,2020-06-05 12:37:17.762900,1.1265695
69,2020-06-05 12:37:17.763600,1.2632991
70,2020-06-05 12:37:17.764200,1.1708998
71,2020-06-05 12:37:17.764800,0.88748345
72,2020-06-05 12:37:17.765500,0.47111434999999996
73,2020-06-05 12:37:17.766100,-0.013398200000001026
74,2020-06-05 12:37:17.766700,-0.5023667500000002
75,2020-06-05 12:37:17.767400,-0.9122122000000008
76,2020-06-05 12:37:17.768000,-1.1789188500000005
77,2020-06-05 12:37:17.768600,-1.2686095000000002
78,2020-06-05 12:37:17.769300,-1.1656045000000006
79,2020-06-05 12:37:17.770000,-0.8732991999999999
80,2020-06-05 12:37:17.770600,-0.3881838000000002
81,2020-06-05 12:37:17.771300,0.12200369999999999
82,2020-06-05 12:37:17.771900,0.6093699499999999
83,2020-06-05 12:37:17.772600,0.989611
84,2020-06-05 12:37:17.773300,1.2355259
85,2020-06-05 12:37:17.773900,1.2352969999999999
86,2020-06-05 12:37:17.774600,1.0396638
87,2020-06-05 12:37:17.775200,0.67185965
88,2020-06-05 12:37:17.775800,0.20734524999999998
89,2020-06-05 12:37:17.776500,-0.29406774999999996
90,2020-06-05 12:37:17.777100,-0.7512191999999995
91,2020-06-05 12:37:17.777800,-1.0861380500000006
92,2020-06-05 12:37:17.778500,-1.2648708000000006
93,2020-06-05 12:37:17.779200,-1.1889523000000004
94,2020-06-05 12:37:17.779800,-0.9217115499999995
95,2020-06-05 12:37:17.780400,-0.5127816999999997
96,2020-06-05 12:37:17.781100,-0.027399250000000208
97,2020-06-05 12:37:17.781700,0.46058495
98,2020-06-05 12:37:17.782300,0.87909045
99,2020-06-05 12:37:17.783000,1.15995075
100,2020-06-05 12:37:17.783600,1.26432915
101,2020-06-05 12:37:17.784300,1.1580814
102,2020-06-05 12:37:17.784900,0.8547125999999999
103,2020-06-05 12:37:17.785600,0.4124778
104,2020-06-05 12:37:17.786200,-0.06650300000000087
105,2020-06-05 12:37:17.786800,-0.4587613000000008
106,2020-06-05 12:37:17.787400,-0.7814721500000008
107,2020-06-05 12:37:17.788100,-0.9846208999999995
108,2020-06-05 12:37:17.788700,-1.0341014499999996
109,2020-06-05 12:37:17.789300,-0.9251832000000011
110,2020-06-05 12:37:17.790000,-0.6747284499999999
111,2020-06-05 12:37:17.790600,-0.3152410000000003
112,2020-06-05 12:37:17.791200,0.0775208
113,2020-06-05 12:37:17.791800,0.4681005
114,2020-06-05 12:37:17.792500,0.7836773
115,2020-06-05 12:37:17.793200,0.98117985
116,2020-06-05 12:37:17.793800,1.0257009
117,2020-06-05 12:37:17.794400,0.89137475
118,2020-06-05 12:37:17.795100,0.61562655
119,2020-06-05 12:37:17.795700,0.2353855
120,2020-06-05 12:37:17.796400,-0.16821090000000005
121,2020-06-05 12:37:17.797000,-0.5527247499999994
122,2020-06-05 12:37:17.797600,-0.8514011000000004
123,2020-06-05 12:37:17.798400,-1.016361700000001
124,2020-06-05 12:37:17.799000,-1.0053363500000003
125,2020-06-05 12:37:17.799700,-0.8115725000000005
126,2020-06-05 12:37:17.800300,-0.4983991500000009
127,2020-06-05 12:37:17.800900,-0.10556859999999979
128,2020-06-05 12:37:17.801600,0.31065545
129,2020-06-05 12:37:17.802200,0.6728897
130,2020-06-05 12:37:17.803000,0.9214751
131,2020-06-05 12:37:17.803700,1.03375055
132,2020-06-05 12:37:17.804300,0.92998255
133,2020-06-05 12:37:17.805000,0.6690747
134,2020-06-05 12:37:17.805600,0.3141271
135,2020-06-05 12:37:17.806200,-0.09343690000000038
136,2020-06-05 12:37:17.806900,-0.48191835000000083
137,2020-06-05 12:37:17.807500,-0.7992118999999995
138,2020-06-05 12:37:17.808100,-0.9921364500000003
139,2020-06-05 12:37:17.808700,-1.0335673500000002
140,2020-06-05 12:37:17.809400,-0.9172480000000007
141,2020-06-05 12:37:17.810000,-0.6569505499999995
142,2020-06-05 12:37:17.810600,-0.2992561499999997
143,2020-06-05 12:37:17.811400,0.109872
144,2020-06-05 12:37:17.812000,0.5546247
145,2020-06-05 12:37:17.812700,0.86115995
146,2020-06-05 12:37:17.813400,1.0226489
147,2020-06-05 12:37:17.814000,0.9984618
148,2020-06-05 12:37:17.814700,0.80820775
149,2020-06-05 12:37:17.815300,0.48774775
150,2020-06-05 12:37:17.815900,0.093086
151,2020-06-05 12:37:17.816600,-0.31485950000000074
152,2020-06-05 12:37:17.817200,-0.6841133500000005
153,2020-06-05 12:37:17.817900,-0.9415113999999996
154,2020-06-05 12:37:17.818600,-1.0306297999999998
155,2020-06-05 12:37:17.819300,-0.9594800499999998
156,2020-06-05 12:37:17.819900,-0.7157397000000003
157,2020-06-05 12:37:17.820500,-0.36769725000000086
158,2020-06-05 12:37:17.821100,0.0360136
159,2020-06-05 12:37:17.821800,0.43067535
160,2020-06-05 12:37:17.822400,0.75990985
161,2020-06-05 12:37:17.823100,0.9748851
162,2020-06-05 12:37:17.823700,1.0299737
163,2020-06-05 12:37:17.824400,0.91754565
164,2020-06-05 12:37:17.825000,0.6513730999999999
165,2020-06-05 12:37:17.825600,0.29341164999999997
166,2020-06-05 12:37:17.826300,-0.11216854999999981
167,2020-06-05 12:37:17.826900,-0.4953853000000006
168,2020-06-05 12:37:17.827500,-0.8057736999999996
169,2020-06-05 12:37:17.828100,-0.9943109999999997
170,2020-06-05 12:37:17.828700,-1.0333003000000005
171,2020-06-05 12:37:17.829400,-0.9146919499999999
172,2020-06-05 12:37:17.830000,-0.6553863999999994
173,2020-06-05 12:37:17.830700,-0.27033845000000056
174,2020-06-05 12:37:17.831400,0.1519133
175,2020-06-05 12:37:17.832000,0.54955075
176,2020-06-05 12:37:17.832800,0.84574735
177,2020-06-05 12:37:17.833400,1.0259298
178,2020-06-05 12:37:17.834100,0.99178555
179,2020-06-05 12:37:17.834700,0.7986321
180,2020-06-05 12:37:17.835300,0.4712288
181,2020-06-05 12:37:17.836000,0.0771393
182,2020-06-05 12:37:17.836600,-0.397339800000001
183,2020-06-05 12:37:17.837200,-0.824352750000001
184,2020-06-05 12:37:17.837900,-1.1341307500000006
185,2020-06-05 12:37:17.838600,-1.2683043000000005
186,2020-06-05 12:37:17.839300,-1.1532438999999997
187,2020-06-05 12:37:17.840000,-0.8299226500000003
188,2020-06-05 12:37:17.840700,-0.33351485000000025
189,2020-06-05 12:37:17.841300,0.19040664999999998
190,2020-06-05 12:37:17.842000,0.6605672499999999
